LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN2009500000000,20,095,"Kingman County, KS",2014,,"3,603     ","3,459     ",144     ,4.0     
CN2009700000000,20,097,"Kiowa County, KS",2014,,"1,349     ","1,305     ",44     ,3.3     
CN2009900000000,20,099,"Labette County, KS",2014,,"10,772     ","10,144     ",628     ,5.8     
CN2010100000000,20,101,"Lane County, KS",2014,,863     ,835     ,28     ,3.2     
CN2010300000000,20,103,"Leavenworth County, KS",2014,,"34,990     ","33,245     ","1,745     ",5.0     
CN2010500000000,20,105,"Lincoln County, KS",2014,,"1,771     ","1,698     ",73     ,4.1     
CN2010700000000,20,107,"Linn County, KS",2014,,"4,319     ","3,997     ",322     ,7.5     
CN2010900000000,20,109,"Logan County, KS",2014,,"1,733     ","1,694     ",39     ,2.3     
CN2011100000000,20,111,"Lyon County, KS",2014,,"16,511     ","15,666     ",845     ,5.1     
CN2011300000000,20,113,"McPherson County, KS",2014,,"16,823     ","16,277     ",546     ,3.2     
CN2011500000000,20,115,"Marion County, KS",2014,,"6,139     ","5,889     ",250     ,4.1     
CN2011700000000,20,117,"Marshall County, KS",2014,,"5,876     ","5,686     ",190     ,3.2     
CN2011900000000,20,119,"Meade County, KS",2014,,"2,379     ","2,316     ",63     ,2.6     
CN2012100000000,20,121,"Miami County, KS",2014,,"16,853     ","16,058     ",795     ,4.7     
CN2012300000000,20,123,"Mitchell County, KS",2014,,"3,834     ","3,709     ",125     ,3.3     
CN2012500000000,20,125,"Montgomery County, KS",2014,,"17,335     ","16,338     ",997     ,5.8     
CN2012700000000,20,127,"Morris County, KS",2014,,"3,096     ","2,959     ",137     ,4.4     
CN2012900000000,20,129,"Morton County, KS",2014,,"1,488     ","1,429     ",59     ,4.0     
CN2013100000000,20,131,"Nemaha County, KS",2014,,"5,847     ","5,680     ",167     ,2.9     
CN2013300000000,20,133,"Neosho County, KS",2014,,"6,393     ","5,911     ",482     ,7.5     
CN2013500000000,20,135,"Ness County, KS",2014,,"1,613     ","1,569     ",44     ,2.7     
CN2013700000000,20,137,"Norton County, KS",2014,,"3,038     ","2,966     ",72     ,2.4     
CN2013900000000,20,139,"Osage County, KS",2014,,"8,138     ","7,695     ",443     ,5.4     
CN2014100000000,20,141,"Osborne County, KS",2014,,"2,057     ","1,980     ",77     ,3.7     
CN2014300000000,20,143,"Ottawa County, KS",2014,,"3,241     ","3,108     ",133     ,4.1     
CN2014500000000,20,145,"Pawnee County, KS",2014,,"3,389     ","3,261     ",128     ,3.8     
CN2014700000000,20,147,"Phillips County, KS",2014,,"2,907     ","2,805     ",102     ,3.5     
CN2014900000000,20,149,"Pottawatomie County, KS",2014,,"12,027     ","11,558     ",469     ,3.9     
CN2015100000000,20,151,"Pratt County, KS",2014,,"5,499     ","5,321     ",178     ,3.2     
CN2015300000000,20,153,"Rawlins County, KS",2014,,"1,515     ","1,478     ",37     ,2.4     
CN2015500000000,20,155,"Reno County, KS",2014,,"31,182     ","29,809     ","1,373     ",4.4     
CN2015700000000,20,157,"Republic County, KS",2014,,"2,567     ","2,489     ",78     ,3.0     
CN2015900000000,20,159,"Rice County, KS",2014,,"5,446     ","5,254     ",192     ,3.5     
CN2016100000000,20,161,"Riley County, KS",2014,,"36,570     ","35,219     ","1,351     ",3.7     
CN2016300000000,20,163,"Rooks County, KS",2014,,"2,849     ","2,746     ",103     ,3.6     
CN2016500000000,20,165,"Rush County, KS",2014,,"1,807     ","1,743     ",64     ,3.5     
CN2016700000000,20,167,"Russell County, KS",2014,,"3,836     ","3,701     ",135     ,3.5     
CN2016900000000,20,169,"Saline County, KS",2014,,"30,680     ","29,387     ","1,293     ",4.2     
CN2017100000000,20,171,"Scott County, KS",2014,,"2,851     ","2,773     ",78     ,2.7     
CN2017300000000,20,173,"Sedgwick County, KS",2014,,"246,940     ","233,675     ","13,265     ",5.4     
CN2017500000000,20,175,"Seward County, KS",2014,,"11,153     ","10,763     ",390     ,3.5     
CN2017700000000,20,177,"Shawnee County, KS",2014,,"91,849     ","87,465     ","4,384     ",4.8     
CN2017900000000,20,179,"Sheridan County, KS",2014,,"1,458     ","1,420     ",38     ,2.6     
CN2018100000000,20,181,"Sherman County, KS",2014,,"3,090     ","2,991     ",99     ,3.2     
CN2018300000000,20,183,"Smith County, KS",2014,,"2,116     ","2,050     ",66     ,3.1     
CN2018500000000,20,185,"Stafford County, KS",2014,,"2,162     ","2,081     ",81     ,3.7     
CN2018700000000,20,187,"Stanton County, KS",2014,,"1,026     ",992     ,34     ,3.3     
CN2018900000000,20,189,"Stevens County, KS",2014,,"3,364     ","3,263     ",101     ,3.0     
CN2019100000000,20,191,"Sumner County, KS",2014,,"11,065     ","10,537     ",528     ,4.8     
CN2019300000000,20,193,"Thomas County, KS",2014,,"4,378     ","4,251     ",127     ,2.9     
CN2019500000000,20,195,"Trego County, KS",2014,,"1,488     ","1,442     ",46     ,3.1     
CN2019700000000,20,197,"Wabaunsee County, KS",2014,,"3,759     ","3,604     ",155     ,4.1     
CN2019900000000,20,199,"Wallace County, KS",2014,,876     ,853     ,23     ,2.6     
CN2020100000000,20,201,"Washington County, KS",2014,,"3,104     ","3,004     ",100     ,3.2     
CN2020300000000,20,203,"Wichita County, KS",2014,,"1,234     ","1,199     ",35     ,2.8     
CN2020500000000,20,205,"Wilson County, KS",2014,,"4,169     ","3,881     ",288     ,6.9     
CN2020700000000,20,207,"Woodson County, KS",2014,,"1,627     ","1,541     ",86     ,5.3     
CN2020900000000,20,209,"Wyandotte County, KS",2014,,"75,548     ","70,372     ","5,176     ",6.9     
CN2100100000000,21,001,"Adair County, KY",2014,,"7,216     ","6,592     ",624     ,8.6     
CN2100300000000,21,003,"Allen County, KY",2014,,"8,658     ","8,147     ",511     ,5.9     
CN2100500000000,21,005,"Anderson County, KY",2014,,"11,416     ","10,822     ",594     ,5.2     
CN2100700000000,21,007,"Ballard County, KY",2014,,"3,672     ","3,378     ",294     ,8.0     
CN2100900000000,21,009,"Barren County, KY",2014,,"18,700     ","17,526     ","1,174     ",6.3     
CN2101100000000,21,011,"Bath County, KY",2014,,"4,716     ","4,297     ",419     ,8.9     
CN2101300000000,21,013,"Bell County, KY",2014,,"9,300     ","8,362     ",938     ,10.1     
CN2101500000000,21,015,"Boone County, KY",2014,,"65,181     ","61,810     ","3,371     ",5.2     
CN2101700000000,21,017,"Bourbon County, KY",2014,,"9,637     ","9,095     ",542     ,5.6     
CN2101900000000,21,019,"Boyd County, KY",2014,,"19,056     ","17,619     ","1,437     ",7.5     
CN2102100000000,21,021,"Boyle County, KY",2014,,"12,279     ","11,428     ",851     ,6.9     
CN2102300000000,21,023,"Bracken County, KY",2014,,"3,795     ","3,495     ",300     ,7.9     
CN2102500000000,21,025,"Breathitt County, KY",2014,,"4,176     ","3,699     ",477     ,11.4     
CN2102700000000,21,027,"Breckinridge County, KY",2014,,"8,076     ","7,494     ",582     ,7.2     
CN2102900000000,21,029,"Bullitt County, KY",2014,,"39,174     ","36,903     ","2,271     ",5.8     
CN2103100000000,21,031,"Butler County, KY",2014,,"5,184     ","4,796     ",388     ,7.5     
CN2103300000000,21,033,"Caldwell County, KY",2014,,"5,445     ","5,090     ",355     ,6.5     
CN2103500000000,21,035,"Calloway County, KY",2014,,"18,693     ","17,616     ","1,077     ",5.8     
CN2103700000000,21,037,"Campbell County, KY",2014,,"47,830     ","45,354     ","2,476     ",5.2     
CN2103900000000,21,039,"Carlisle County, KY",2014,,"2,380     ","2,237     ",143     ,6.0     
CN2104100000000,21,041,"Carroll County, KY",2014,,"4,863     ","4,517     ",346     ,7.1     
CN2104300000000,21,043,"Carter County, KY",2014,,"10,473     ","9,349     ","1,124     ",10.7     
CN2104500000000,21,045,"Casey County, KY",2014,,"6,612     ","6,162     ",450     ,6.8     
CN2104700000000,21,047,"Christian County, KY",2014,,"25,398     ","23,467     ","1,931     ",7.6     
CN2104900000000,21,049,"Clark County, KY",2014,,"16,959     ","15,922     ","1,037     ",6.1     
CN2105100000000,21,051,"Clay County, KY",2014,,"5,549     ","4,928     ",621     ,11.2     
CN2105300000000,21,053,"Clinton County, KY",2014,,"4,000     ","3,639     ",361     ,9.0     
CN2105500000000,21,055,"Crittenden County, KY",2014,,"3,867     ","3,628     ",239     ,6.2     
CN2105700000000,21,057,"Cumberland County, KY",2014,,"2,947     ","2,723     ",224     ,7.6     
CN2105900000000,21,059,"Daviess County, KY",2014,,"45,889     ","43,289     ","2,600     ",5.7     
CN2106100000000,21,061,"Edmonson County, KY",2014,,"4,776     ","4,377     ",399     ,8.4     
CN2106300000000,21,063,"Elliott County, KY",2014,,"2,152     ","1,908     ",244     ,11.3     
CN2106500000000,21,065,"Estill County, KY",2014,,"5,401     ","4,995     ",406     ,7.5     
CN2106700000000,21,067,"Fayette County, KY",2014,,"166,831     ","158,848     ","7,983     ",4.8     
CN2106900000000,21,069,"Fleming County, KY",2014,,"6,364     ","5,872     ",492     ,7.7     
CN2107100000000,21,071,"Floyd County, KY",2014,,"12,389     ","11,117     ","1,272     ",10.3     
CN2107300000000,21,073,"Franklin County, KY",2014,,"24,336     ","23,047     ","1,289     ",5.3     
CN2107500000000,21,075,"Fulton County, KY",2014,,"2,226     ","2,041     ",185     ,8.3     
CN2107700000000,21,077,"Gallatin County, KY",2014,,"3,859     ","3,589     ",270     ,7.0     
CN2107900000000,21,079,"Garrard County, KY",2014,,"7,582     ","7,087     ",495     ,6.5     
CN2108100000000,21,081,"Grant County, KY",2014,,"11,193     ","10,460     ",733     ,6.5     
CN2108300000000,21,083,"Graves County, KY",2014,,"15,845     ","14,661     ","1,184     ",7.5     
CN2108500000000,21,085,"Grayson County, KY",2014,,"10,853     ","9,942     ",911     ,8.4     
CN2108700000000,21,087,"Green County, KY",2014,,"5,077     ","4,745     ",332     ,6.5     
CN2108900000000,21,089,"Greenup County, KY",2014,,"14,277     ","13,059     ","1,218     ",8.5     
CN2109100000000,21,091,"Hancock County, KY",2014,,"3,977     ","3,737     ",240     ,6.0     
CN2109300000000,21,093,"Hardin County, KY",2014,,"46,565     ","43,673     ","2,892     ",6.2     
CN2109500000000,21,095,"Harlan County, KY",2014,,"8,392     ","7,221     ","1,171     ",14.0     
CN2109700000000,21,097,"Harrison County, KY",2014,,"8,415     ","7,911     ",504     ,6.0     
CN2109900000000,21,099,"Hart County, KY",2014,,"7,811     ","7,317     ",494     ,6.3     
CN2110100000000,21,101,"Henderson County, KY",2014,,"21,627     ","20,313     ","1,314     ",6.1     
CN2110300000000,21,103,"Henry County, KY",2014,,"7,633     ","7,194     ",439     ,5.8     
CN2110500000000,21,105,"Hickman County, KY",2014,,"2,126     ","1,994     ",132     ,6.2     
CN2110700000000,21,107,"Hopkins County, KY",2014,,"20,396     ","19,082     ","1,314     ",6.4     
CN2110900000000,21,109,"Jackson County, KY",2014,,"4,578     ","4,053     ",525     ,11.5     
CN2111100000000,21,111,"Jefferson County, KY",2014,,"377,049     ","354,329     ","22,720     ",6.0     
CN2111300000000,21,113,"Jessamine County, KY",2014,,"24,886     ","23,581     ","1,305     ",5.2     
CN2111500000000,21,115,"Johnson County, KY",2014,,"8,044     ","7,303     ",741     ,9.2     
CN2111700000000,21,117,"Kenton County, KY",2014,,"83,049     ","78,442     ","4,607     ",5.5     
CN2111900000000,21,119,"Knott County, KY",2014,,"5,130     ","4,559     ",571     ,11.1     
CN2112100000000,21,121,"Knox County, KY",2014,,"10,110     ","9,105     ","1,005     ",9.9     
CN2112300000000,21,123,"Larue County, KY",2014,,"5,761     ","5,381     ",380     ,6.6     
CN2112500000000,21,125,"Laurel County, KY",2014,,"24,105     ","22,267     ","1,838     ",7.6     
CN2112700000000,21,127,"Lawrence County, KY",2014,,"5,271     ","4,766     ",505     ,9.6     
CN2112900000000,21,129,"Lee County, KY",2014,,"2,310     ","2,086     ",224     ,9.7     
CN2113100000000,21,131,"Leslie County, KY",2014,,"3,172     ","2,764     ",408     ,12.9     
CN2113300000000,21,133,"Letcher County, KY",2014,,"7,239     ","6,345     ",894     ,12.3     
CN2113500000000,21,135,"Lewis County, KY",2014,,"5,167     ","4,669     ",498     ,9.6     
CN2113700000000,21,137,"Lincoln County, KY",2014,,"9,320     ","8,497     ",823     ,8.8     
CN2113900000000,21,139,"Livingston County, KY",2014,,"3,756     ","3,447     ",309     ,8.2     
CN2114100000000,21,141,"Logan County, KY",2014,,"11,909     ","11,236     ",673     ,5.7     
CN2114300000000,21,143,"Lyon County, KY",2014,,"2,978     ","2,770     ",208     ,7.0     
CN2114500000000,21,145,"McCracken County, KY",2014,,"29,453     ","27,389     ","2,064     ",7.0     
CN2114700000000,21,147,"McCreary County, KY",2014,,"5,040     ","4,508     ",532     ,10.6     
CN2114900000000,21,149,"McLean County, KY",2014,,"4,312     ","4,037     ",275     ,6.4     
CN2115100000000,21,151,"Madison County, KY",2014,,"45,264     ","42,813     ","2,451     ",5.4     
CN2115300000000,21,153,"Magoffin County, KY",2014,,"3,721     ","3,201     ",520     ,14.0     
CN2115500000000,21,155,"Marion County, KY",2014,,"9,182     ","8,596     ",586     ,6.4     
CN2115700000000,21,157,"Marshall County, KY",2014,,"14,946     ","13,939     ","1,007     ",6.7     
CN2115900000000,21,159,"Martin County, KY",2014,,"3,433     ","3,120     ",313     ,9.1     
CN2116100000000,21,161,"Mason County, KY",2014,,"7,735     ","7,123     ",612     ,7.9     
CN2116300000000,21,163,"Meade County, KY",2014,,"12,110     ","11,255     ",855     ,7.1     
CN2116500000000,21,165,"Menifee County, KY",2014,,"2,354     ","2,123     ",231     ,9.8     
CN2116700000000,21,167,"Mercer County, KY",2014,,"9,890     ","9,279     ",611     ,6.2     
CN2116900000000,21,169,"Metcalfe County, KY",2014,,"4,127     ","3,876     ",251     ,6.1     
CN2117100000000,21,171,"Monroe County, KY",2014,,"4,597     ","4,343     ",254     ,5.5     
CN2117300000000,21,173,"Montgomery County, KY",2014,,"11,744     ","10,867     ",877     ,7.5     
CN2117500000000,21,175,"Morgan County, KY",2014,,"4,790     ","4,339     ",451     ,9.4     
CN2117700000000,21,177,"Muhlenberg County, KY",2014,,"12,355     ","11,411     ",944     ,7.6     
CN2117900000000,21,179,"Nelson County, KY",2014,,"21,284     ","19,984     ","1,300     ",6.1     
CN2118100000000,21,181,"Nicholas County, KY",2014,,"3,449     ","3,182     ",267     ,7.7     
CN2118300000000,21,183,"Ohio County, KY",2014,,"9,511     ","8,780     ",731     ,7.7     
CN2118500000000,21,185,"Oldham County, KY",2014,,"30,238     ","28,805     ","1,433     ",4.7     
CN2118700000000,21,187,"Owen County, KY",2014,,"5,519     ","5,242     ",277     ,5.0     
CN2118900000000,21,189,"Owsley County, KY",2014,,"1,177     ","1,054     ",123     ,10.5     
CN2119100000000,21,191,"Pendleton County, KY",2014,,"6,754     ","6,304     ",450     ,6.7     
CN2119300000000,21,193,"Perry County, KY",2014,,"9,529     ","8,546     ",983     ,10.3     
CN2119500000000,21,195,"Pike County, KY",2014,,"21,975     ","19,665     ","2,310     ",10.5     
CN2119700000000,21,197,"Powell County, KY",2014,,"4,966     ","4,545     ",421     ,8.5     
CN2119900000000,21,199,"Pulaski County, KY",2014,,"26,254     ","24,325     ","1,929     ",7.3     
CN2120100000000,21,201,"Robertson County, KY",2014,,808     ,745     ,63     ,7.8     
CN2120300000000,21,203,"Rockcastle County, KY",2014,,"6,880     ","6,360     ",520     ,7.6     
CN2120500000000,21,205,"Rowan County, KY",2014,,"10,544     ","9,809     ",735     ,7.0     
CN2120700000000,21,207,"Russell County, KY",2014,,"6,578     ","5,904     ",674     ,10.2     
CN2120900000000,21,209,"Scott County, KY",2014,,"26,461     ","25,170     ","1,291     ",4.9     
CN2121100000000,21,211,"Shelby County, KY",2014,,"22,477     ","21,365     ","1,112     ",4.9     
CN2121300000000,21,213,"Simpson County, KY",2014,,"8,481     ","7,981     ",500     ,5.9     
CN2121500000000,21,215,"Spencer County, KY",2014,,"9,148     ","8,665     ",483     ,5.3     
CN2121700000000,21,217,"Taylor County, KY",2014,,"11,266     ","10,396     ",870     ,7.7     
CN2121900000000,21,219,"Todd County, KY",2014,,"5,455     ","5,159     ",296     ,5.4     
CN2122100000000,21,221,"Trigg County, KY",2014,,"5,711     ","5,307     ",404     ,7.1     
CN2122300000000,21,223,"Trimble County, KY",2014,,"3,873     ","3,591     ",282     ,7.3     
CN2122500000000,21,225,"Union County, KY",2014,,"6,752     ","6,319     ",433     ,6.4     
CN2122700000000,21,227,"Warren County, KY",2014,,"59,313     ","56,015     ","3,298     ",5.6     
CN2122900000000,21,229,"Washington County, KY",2014,,"6,118     ","5,786     ",332     ,5.4     
CN2123100000000,21,231,"Wayne County, KY",2014,,"7,250     ","6,548     ",702     ,9.7     
CN2123300000000,21,233,"Webster County, KY",2014,,"6,282     ","5,940     ",342     ,5.4     
CN2123500000000,21,235,"Whitley County, KY",2014,,"13,391     ","12,222     ","1,169     ",8.7     
CN2123700000000,21,237,"Wolfe County, KY",2014,,"2,054     ","1,822     ",232     ,11.3     
CN2123900000000,21,239,"Woodford County, KY",2014,,"14,224     ","13,589     ",635     ,4.5     
CN2200100000000,22,001,"Acadia Parish, LA",2014,,"26,689     ","25,150     ","1,539     ",5.8     
CN2200300000000,22,003,"Allen Parish, LA",2014,,"8,911     ","8,269     ",642     ,7.2     
