LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN2103300000000,21,033,"Caldwell County, KY",2016,,"5,473     ","5,178     ",295     ,5.4     
CN2103500000000,21,035,"Calloway County, KY",2016,,"18,561     ","17,710     ",851     ,4.6     
CN2103700000000,21,037,"Campbell County, KY",2016,,"48,187     ","46,314     ","1,873     ",3.9     
CN2103900000000,21,039,"Carlisle County, KY",2016,,"2,679     ","2,512     ",167     ,6.2     
CN2104100000000,21,041,"Carroll County, KY",2016,,"5,137     ","4,879     ",258     ,5.0     
CN2104300000000,21,043,"Carter County, KY",2016,,"10,180     ","9,125     ","1,055     ",10.4     
CN2104500000000,21,045,"Casey County, KY",2016,,"6,888     ","6,564     ",324     ,4.7     
CN2104700000000,21,047,"Christian County, KY",2016,,"24,630     ","23,093     ","1,537     ",6.2     
CN2104900000000,21,049,"Clark County, KY",2016,,"16,859     ","16,036     ",823     ,4.9     
CN2105100000000,21,051,"Clay County, KY",2016,,"5,688     ","5,132     ",556     ,9.8     
CN2105300000000,21,053,"Clinton County, KY",2016,,"3,795     ","3,512     ",283     ,7.5     
CN2105500000000,21,055,"Crittenden County, KY",2016,,"4,154     ","3,942     ",212     ,5.1     
CN2105700000000,21,057,"Cumberland County, KY",2016,,"2,931     ","2,767     ",164     ,5.6     
CN2105900000000,21,059,"Daviess County, KY",2016,,"46,182     ","44,083     ","2,099     ",4.5     
CN2106100000000,21,061,"Edmonson County, KY",2016,,"4,755     ","4,455     ",300     ,6.3     
CN2106300000000,21,063,"Elliott County, KY",2016,,"2,187     ","1,944     ",243     ,11.1     
CN2106500000000,21,065,"Estill County, KY",2016,,"5,354     ","5,043     ",311     ,5.8     
CN2106700000000,21,067,"Fayette County, KY",2016,,"169,790     ","163,637     ","6,153     ",3.6     
CN2106900000000,21,069,"Fleming County, KY",2016,,"6,079     ","5,708     ",371     ,6.1     
CN2107100000000,21,071,"Floyd County, KY",2016,,"11,843     ","10,541     ","1,302     ",11.0     
CN2107300000000,21,073,"Franklin County, KY",2016,,"24,239     ","23,240     ",999     ,4.1     
CN2107500000000,21,075,"Fulton County, KY",2016,,"2,085     ","1,941     ",144     ,6.9     
CN2107700000000,21,077,"Gallatin County, KY",2016,,"3,861     ","3,671     ",190     ,4.9     
CN2107900000000,21,079,"Garrard County, KY",2016,,"7,642     ","7,275     ",367     ,4.8     
CN2108100000000,21,081,"Grant County, KY",2016,,"11,228     ","10,672     ",556     ,5.0     
CN2108300000000,21,083,"Graves County, KY",2016,,"15,624     ","14,668     ",956     ,6.1     
CN2108500000000,21,085,"Grayson County, KY",2016,,"10,919     ","10,195     ",724     ,6.6     
CN2108700000000,21,087,"Green County, KY",2016,,"5,066     ","4,840     ",226     ,4.5     
CN2108900000000,21,089,"Greenup County, KY",2016,,"13,750     ","12,541     ","1,209     ",8.8     
CN2109100000000,21,091,"Hancock County, KY",2016,,"3,997     ","3,779     ",218     ,5.5     
CN2109300000000,21,093,"Hardin County, KY",2016,,"47,290     ","45,138     ","2,152     ",4.6     
CN2109500000000,21,095,"Harlan County, KY",2016,,"7,269     ","6,376     ",893     ,12.3     
CN2109700000000,21,097,"Harrison County, KY",2016,,"8,574     ","8,171     ",403     ,4.7     
CN2109900000000,21,099,"Hart County, KY",2016,,"8,018     ","7,642     ",376     ,4.7     
CN2110100000000,21,101,"Henderson County, KY",2016,,"21,374     ","20,340     ","1,034     ",4.8     
CN2110300000000,21,103,"Henry County, KY",2016,,"7,857     ","7,529     ",328     ,4.2     
CN2110500000000,21,105,"Hickman County, KY",2016,,"2,028     ","1,912     ",116     ,5.7     
CN2110700000000,21,107,"Hopkins County, KY",2016,,"20,261     ","19,132     ","1,129     ",5.6     
CN2110900000000,21,109,"Jackson County, KY",2016,,"4,308     ","3,977     ",331     ,7.7     
CN2111100000000,21,111,"Jefferson County, KY",2016,,"383,442     ","366,245     ","17,197     ",4.5     
CN2111300000000,21,113,"Jessamine County, KY",2016,,"25,412     ","24,404     ","1,008     ",4.0     
CN2111500000000,21,115,"Johnson County, KY",2016,,"7,474     ","6,747     ",727     ,9.7     
CN2111700000000,21,117,"Kenton County, KY",2016,,"83,800     ","80,302     ","3,498     ",4.2     
CN2111900000000,21,119,"Knott County, KY",2016,,"4,663     ","4,132     ",531     ,11.4     
CN2112100000000,21,121,"Knox County, KY",2016,,"9,954     ","9,158     ",796     ,8.0     
CN2112300000000,21,123,"Larue County, KY",2016,,"5,838     ","5,564     ",274     ,4.7     
CN2112500000000,21,125,"Laurel County, KY",2016,,"24,047     ","22,558     ","1,489     ",6.2     
CN2112700000000,21,127,"Lawrence County, KY",2016,,"5,206     ","4,652     ",554     ,10.6     
CN2112900000000,21,129,"Lee County, KY",2016,,"1,994     ","1,807     ",187     ,9.4     
CN2113100000000,21,131,"Leslie County, KY",2016,,"2,853     ","2,474     ",379     ,13.3     
CN2113300000000,21,133,"Letcher County, KY",2016,,"6,675     ","5,873     ",802     ,12.0     
CN2113500000000,21,135,"Lewis County, KY",2016,,"5,009     ","4,539     ",470     ,9.4     
CN2113700000000,21,137,"Lincoln County, KY",2016,,"9,142     ","8,582     ",560     ,6.1     
CN2113900000000,21,139,"Livingston County, KY",2016,,"3,707     ","3,440     ",267     ,7.2     
CN2114100000000,21,141,"Logan County, KY",2016,,"11,938     ","11,420     ",518     ,4.3     
CN2114300000000,21,143,"Lyon County, KY",2016,,"3,063     ","2,887     ",176     ,5.7     
CN2114500000000,21,145,"McCracken County, KY",2016,,"29,158     ","27,475     ","1,683     ",5.8     
CN2114700000000,21,147,"McCreary County, KY",2016,,"4,806     ","4,432     ",374     ,7.8     
CN2114900000000,21,149,"McLean County, KY",2016,,"4,285     ","4,076     ",209     ,4.9     
CN2115100000000,21,151,"Madison County, KY",2016,,"44,495     ","42,600     ","1,895     ",4.3     
CN2115300000000,21,153,"Magoffin County, KY",2016,,"3,285     ","2,659     ",626     ,19.1     
CN2115500000000,21,155,"Marion County, KY",2016,,"9,524     ","9,126     ",398     ,4.2     
CN2115700000000,21,157,"Marshall County, KY",2016,,"15,016     ","14,148     ",868     ,5.8     
CN2115900000000,21,159,"Martin County, KY",2016,,"3,145     ","2,825     ",320     ,10.2     
CN2116100000000,21,161,"Mason County, KY",2016,,"7,313     ","6,855     ",458     ,6.3     
CN2116300000000,21,163,"Meade County, KY",2016,,"11,966     ","11,339     ",627     ,5.2     
CN2116500000000,21,165,"Menifee County, KY",2016,,"2,412     ","2,203     ",209     ,8.7     
CN2116700000000,21,167,"Mercer County, KY",2016,,"10,002     ","9,521     ",481     ,4.8     
CN2116900000000,21,169,"Metcalfe County, KY",2016,,"4,159     ","3,969     ",190     ,4.6     
CN2117100000000,21,171,"Monroe County, KY",2016,,"4,756     ","4,561     ",195     ,4.1     
CN2117300000000,21,173,"Montgomery County, KY",2016,,"11,942     ","11,174     ",768     ,6.4     
CN2117500000000,21,175,"Morgan County, KY",2016,,"4,588     ","4,226     ",362     ,7.9     
CN2117700000000,21,177,"Muhlenberg County, KY",2016,,"11,647     ","10,810     ",837     ,7.2     
CN2117900000000,21,179,"Nelson County, KY",2016,,"21,847     ","20,853     ",994     ,4.5     
CN2118100000000,21,181,"Nicholas County, KY",2016,,"3,370     ","3,184     ",186     ,5.5     
CN2118300000000,21,183,"Ohio County, KY",2016,,"9,643     ","9,002     ",641     ,6.6     
CN2118500000000,21,185,"Oldham County, KY",2016,,"31,643     ","30,553     ","1,090     ",3.4     
CN2118700000000,21,187,"Owen County, KY",2016,,"5,630     ","5,393     ",237     ,4.2     
CN2118900000000,21,189,"Owsley County, KY",2016,,"1,169     ","1,059     ",110     ,9.4     
CN2119100000000,21,191,"Pendleton County, KY",2016,,"6,777     ","6,446     ",331     ,4.9     
CN2119300000000,21,193,"Perry County, KY",2016,,"8,753     ","7,821     ",932     ,10.6     
CN2119500000000,21,195,"Pike County, KY",2016,,"20,324     ","18,110     ","2,214     ",10.9     
CN2119700000000,21,197,"Powell County, KY",2016,,"5,009     ","4,652     ",357     ,7.1     
CN2119900000000,21,199,"Pulaski County, KY",2016,,"25,895     ","24,508     ","1,387     ",5.4     
CN2120100000000,21,201,"Robertson County, KY",2016,,822     ,772     ,50     ,6.1     
CN2120300000000,21,203,"Rockcastle County, KY",2016,,"6,596     ","6,185     ",411     ,6.2     
CN2120500000000,21,205,"Rowan County, KY",2016,,"10,791     ","10,160     ",631     ,5.8     
CN2120700000000,21,207,"Russell County, KY",2016,,"6,169     ","5,650     ",519     ,8.4     
CN2120900000000,21,209,"Scott County, KY",2016,,"27,715     ","26,646     ","1,069     ",3.9     
CN2121100000000,21,211,"Shelby County, KY",2016,,"23,595     ","22,740     ",855     ,3.6     
CN2121300000000,21,213,"Simpson County, KY",2016,,"8,402     ","8,025     ",377     ,4.5     
CN2121500000000,21,215,"Spencer County, KY",2016,,"9,571     ","9,201     ",370     ,3.9     
CN2121700000000,21,217,"Taylor County, KY",2016,,"11,598     ","10,988     ",610     ,5.3     
CN2121900000000,21,219,"Todd County, KY",2016,,"5,511     ","5,273     ",238     ,4.3     
CN2122100000000,21,221,"Trigg County, KY",2016,,"5,757     ","5,429     ",328     ,5.7     
CN2122300000000,21,223,"Trimble County, KY",2016,,"3,836     ","3,626     ",210     ,5.5     
CN2122500000000,21,225,"Union County, KY",2016,,"6,241     ","5,820     ",421     ,6.7     
CN2122700000000,21,227,"Warren County, KY",2016,,"61,301     ","58,864     ","2,437     ",4.0     
CN2122900000000,21,229,"Washington County, KY",2016,,"6,240     ","5,979     ",261     ,4.2     
CN2123100000000,21,231,"Wayne County, KY",2016,,"7,546     ","6,984     ",562     ,7.4     
CN2123300000000,21,233,"Webster County, KY",2016,,"5,914     ","5,562     ",352     ,6.0     
CN2123500000000,21,235,"Whitley County, KY",2016,,"13,431     ","12,545     ",886     ,6.6     
CN2123700000000,21,237,"Wolfe County, KY",2016,,"1,973     ","1,777     ",196     ,9.9     
CN2123900000000,21,239,"Woodford County, KY",2016,,"14,611     ","14,134     ",477     ,3.3     
CN2200100000000,22,001,"Acadia Parish, LA",2016,,"24,564     ","22,755     ","1,809     ",7.4     
CN2200300000000,22,003,"Allen Parish, LA",2016,,"8,919     ","8,348     ",571     ,6.4     
CN2200500000000,22,005,"Ascension Parish, LA",2016,,"62,130     ","59,100     ","3,030     ",4.9     
CN2200700000000,22,007,"Assumption Parish, LA",2016,,"9,227     ","8,454     ",773     ,8.4     
CN2200900000000,22,009,"Avoyelles Parish, LA",2016,,"15,718     ","14,611     ","1,107     ",7.0     
CN2201100000000,22,011,"Beauregard Parish, LA",2016,,"15,098     ","14,188     ",910     ,6.0     
CN2201300000000,22,013,"Bienville Parish, LA",2016,,"5,677     ","5,247     ",430     ,7.6     
CN2201500000000,22,015,"Bossier Parish, LA",2016,,"57,715     ","54,656     ","3,059     ",5.3     
CN2201700000000,22,017,"Caddo Parish, LA",2016,,"107,277     ","100,207     ","7,070     ",6.6     
CN2201900000000,22,019,"Calcasieu Parish, LA",2016,,"103,116     ","98,206     ","4,910     ",4.8     
CN2202100000000,22,021,"Caldwell Parish, LA",2016,,"3,991     ","3,687     ",304     ,7.6     
CN2202300000000,22,023,"Cameron Parish, LA",2016,,"3,826     ","3,659     ",167     ,4.4     
CN2202500000000,22,025,"Catahoula Parish, LA",2016,,"3,431     ","3,113     ",318     ,9.3     
CN2202700000000,22,027,"Claiborne Parish, LA",2016,,"5,964     ","5,567     ",397     ,6.7     
CN2202900000000,22,029,"Concordia Parish, LA",2016,,"7,266     ","6,668     ",598     ,8.2     
CN2203100000000,22,031,"De Soto Parish, LA",2016,,"10,914     ","10,114     ",800     ,7.3     
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2016,,"232,657     ","220,709     ","11,948     ",5.1     
CN2203500000000,22,035,"East Carroll Parish, LA",2016,,"2,143     ","1,896     ",247     ,11.5     
CN2203700000000,22,037,"East Feliciana Parish, LA",2016,,"8,122     ","7,655     ",467     ,5.7     
CN2203900000000,22,039,"Evangeline Parish, LA",2016,,"12,700     ","11,762     ",938     ,7.4     
CN2204100000000,22,041,"Franklin Parish, LA",2016,,"7,295     ","6,636     ",659     ,9.0     
CN2204300000000,22,043,"Grant Parish, LA",2016,,"8,343     ","7,762     ",581     ,7.0     
CN2204500000000,22,045,"Iberia Parish, LA",2016,,"30,177     ","27,352     ","2,825     ",9.4     
CN2204700000000,22,047,"Iberville Parish, LA",2016,,"14,140     ","13,175     ",965     ,6.8     
CN2204900000000,22,049,"Jackson Parish, LA",2016,,"7,099     ","6,705     ",394     ,5.6     
CN2205100000000,22,051,"Jefferson Parish, LA",2016,,"216,986     ","205,572     ","11,414     ",5.3     
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2016,,"13,606     ","12,790     ",816     ,6.0     
CN2205500000000,22,055,"Lafayette Parish, LA",2016,,"114,609     ","107,602     ","7,007     ",6.1     
CN2205700000000,22,057,"Lafourche Parish, LA",2016,,"43,390     ","40,672     ","2,718     ",6.3     
CN2205900000000,22,059,"LaSalle Parish, LA",2016,,"6,285     ","5,870     ",415     ,6.6     
CN2206100000000,22,061,"Lincoln Parish, LA",2016,,"21,515     ","20,181     ","1,334     ",6.2     
CN2206300000000,22,063,"Livingston Parish, LA",2016,,"68,835     ","65,361     ","3,474     ",5.0     
CN2206500000000,22,065,"Madison Parish, LA",2016,,"3,843     ","3,500     ",343     ,8.9     
CN2206700000000,22,067,"Morehouse Parish, LA",2016,,"10,644     ","9,616     ","1,028     ",9.7     
CN2206900000000,22,069,"Natchitoches Parish, LA",2016,,"16,750     ","15,627     ","1,123     ",6.7     
CN2207100000000,22,071,"Orleans Parish, LA",2016,,"180,378     ","169,836     ","10,542     ",5.8     
CN2207300000000,22,073,"Ouachita Parish, LA",2016,,"71,718     ","67,371     ","4,347     ",6.1     
CN2207500000000,22,075,"Plaquemines Parish, LA",2016,,"10,208     ","9,664     ",544     ,5.3     
CN2207700000000,22,077,"Pointe Coupee Parish, LA",2016,,"9,983     ","9,338     ",645     ,6.5     
CN2207900000000,22,079,"Rapides Parish, LA",2016,,"57,404     ","53,879     ","3,525     ",6.1     
CN2208100000000,22,081,"Red River Parish, LA",2016,,"3,817     ","3,588     ",229     ,6.0     
CN2208300000000,22,083,"Richland Parish, LA",2016,,"8,464     ","7,838     ",626     ,7.4     
CN2208500000000,22,085,"Sabine Parish, LA",2016,,"9,160     ","8,528     ",632     ,6.9     
CN2208700000000,22,087,"St. Bernard Parish, LA",2016,,"19,592     ","18,404     ","1,188     ",6.1     
CN2208900000000,22,089,"St. Charles Parish, LA",2016,,"25,381     ","24,037     ","1,344     ",5.3     
CN2209100000000,22,091,"St. Helena Parish, LA",2016,,"4,400     ","4,064     ",336     ,7.6     
CN2209300000000,22,093,"St. James Parish, LA",2016,,"9,628     ","8,910     ",718     ,7.5     
CN2209500000000,22,095,"St. John the Baptist Parish, LA",2016,,"20,100     ","18,731     ","1,369     ",6.8     
CN2209700000000,22,097,"St. Landry Parish, LA",2016,,"32,880     ","30,235     ","2,645     ",8.0     
CN2209900000000,22,099,"St. Martin Parish, LA",2016,,"23,015     ","21,237     ","1,778     ",7.7     
CN2210100000000,22,101,"St. Mary Parish, LA",2016,,"21,986     ","19,930     ","2,056     ",9.4     
CN2210300000000,22,103,"St. Tammany Parish, LA",2016,,"117,759     ","111,928     ","5,831     ",5.0     
CN2210500000000,22,105,"Tangipahoa Parish, LA",2016,,"54,284     ","50,636     ","3,648     ",6.7     
CN2210700000000,22,107,"Tensas Parish, LA",2016,,"1,629     ","1,470     ",159     ,9.8     
CN2210900000000,22,109,"Terrebonne Parish, LA",2016,,"49,060     ","45,654     ","3,406     ",6.9     
CN2211100000000,22,111,"Union Parish, LA",2016,,"9,264     ","8,659     ",605     ,6.5     
CN2211300000000,22,113,"Vermilion Parish, LA",2016,,"24,757     ","22,879     ","1,878     ",7.6     
CN2211500000000,22,115,"Vernon Parish, LA",2016,,"16,966     ","15,742     ","1,224     ",7.2     
CN2211700000000,22,117,"Washington Parish, LA",2016,,"16,983     ","15,795     ","1,188     ",7.0     
CN2211900000000,22,119,"Webster Parish, LA",2016,,"15,232     ","13,938     ","1,294     ",8.5     
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2016,,"13,270     ","12,566     ",704     ,5.3     
CN2212300000000,22,123,"West Carroll Parish, LA",2016,,"4,112     ","3,622     ",490     ,11.9     
CN2212500000000,22,125,"West Feliciana Parish, LA",2016,,"5,340     ","5,065     ",275     ,5.1     
CN2212700000000,22,127,"Winn Parish, LA",2016,,"5,197     ","4,795     ",402     ,7.7     
CN2300100000000,23,001,"Androscoggin County, ME",2016,,"55,338     ","53,352     ","1,986     ",3.6     
CN2300300000000,23,003,"Aroostook County, ME",2016,,"31,470     ","29,762     ","1,708     ",5.4     
CN2300500000000,23,005,"Cumberland County, ME",2016,,"161,973     ","157,249     ","4,724     ",2.9     
CN2300700000000,23,007,"Franklin County, ME",2016,,"14,446     ","13,800     ",646     ,4.5     
CN2300900000000,23,009,"Hancock County, ME",2016,,"29,180     ","27,862     ","1,318     ",4.5     
CN2301100000000,23,011,"Kennebec County, ME",2016,,"62,297     ","60,028     ","2,269     ",3.6     
CN2301300000000,23,013,"Knox County, ME",2016,,"20,709     ","19,981     ",728     ,3.5     
CN2301500000000,23,015,"Lincoln County, ME",2016,,"17,014     ","16,385     ",629     ,3.7     
CN2301700000000,23,017,"Oxford County, ME",2016,,"26,567     ","25,338     ","1,229     ",4.6     
CN2301900000000,23,019,"Penobscot County, ME",2016,,"76,988     ","73,648     ","3,340     ",4.3     
