LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN3704100000000,37,041,"Chowan County, NC",2015,,"5,640     ","5,237     ",403     ,7.1     
CN3704300000000,37,043,"Clay County, NC",2015,,"4,045     ","3,796     ",249     ,6.2     
CN3704500000000,37,045,"Cleveland County, NC",2015,,"46,086     ","43,141     ","2,945     ",6.4     
CN3704700000000,37,047,"Columbus County, NC",2015,,"22,610     ","20,907     ","1,703     ",7.5     
CN3704900000000,37,049,"Craven County, NC",2015,,"41,340     ","38,837     ","2,503     ",6.1     
CN3705100000000,37,051,"Cumberland County, NC",2015,,"126,260     ","117,036     ","9,224     ",7.3     
CN3705300000000,37,053,"Currituck County, NC",2015,,"12,848     ","12,103     ",745     ,5.8     
CN3705500000000,37,055,"Dare County, NC",2015,,"20,299     ","18,785     ","1,514     ",7.5     
CN3705700000000,37,057,"Davidson County, NC",2015,,"78,735     ","74,355     ","4,380     ",5.6     
CN3705900000000,37,059,"Davie County, NC",2015,,"19,848     ","18,849     ",999     ,5.0     
CN3706100000000,37,061,"Duplin County, NC",2015,,"26,488     ","24,969     ","1,519     ",5.7     
CN3706300000000,37,063,"Durham County, NC",2015,,"156,610     ","148,757     ","7,853     ",5.0     
CN3706500000000,37,065,"Edgecombe County, NC",2015,,"22,820     ","20,635     ","2,185     ",9.6     
CN3706700000000,37,067,"Forsyth County, NC",2015,,"179,729     ","169,830     ","9,899     ",5.5     
CN3706900000000,37,069,"Franklin County, NC",2015,,"28,715     ","27,014     ","1,701     ",5.9     
CN3707100000000,37,071,"Gaston County, NC",2015,,"102,781     ","96,604     ","6,177     ",6.0     
CN3707300000000,37,073,"Gates County, NC",2015,,"5,144     ","4,862     ",282     ,5.5     
CN3707500000000,37,075,"Graham County, NC",2015,,"3,187     ","2,805     ",382     ,12.0     
CN3707700000000,37,077,"Granville County, NC",2015,,"28,531     ","27,121     ","1,410     ",4.9     
CN3707900000000,37,079,"Greene County, NC",2015,,"9,480     ","8,955     ",525     ,5.5     
CN3708100000000,37,081,"Guilford County, NC",2015,,"256,282     ","241,229     ","15,053     ",5.9     
CN3708300000000,37,083,"Halifax County, NC",2015,,"20,772     ","18,941     ","1,831     ",8.8     
CN3708500000000,37,085,"Harnett County, NC",2015,,"50,251     ","46,878     ","3,373     ",6.7     
CN3708700000000,37,087,"Haywood County, NC",2015,,"27,651     ","26,197     ","1,454     ",5.3     
CN3708900000000,37,089,"Henderson County, NC",2015,,"50,660     ","48,252     ","2,408     ",4.8     
CN3709100000000,37,091,"Hertford County, NC",2015,,"9,221     ","8,570     ",651     ,7.1     
CN3709300000000,37,093,"Hoke County, NC",2015,,"19,831     ","18,257     ","1,574     ",7.9     
CN3709500000000,37,095,"Hyde County, NC",2015,,"2,145     ","1,949     ",196     ,9.1     
CN3709700000000,37,097,"Iredell County, NC",2015,,"82,183     ","77,666     ","4,517     ",5.5     
CN3709900000000,37,099,"Jackson County, NC",2015,,"18,465     ","17,340     ","1,125     ",6.1     
CN3710100000000,37,101,"Johnston County, NC",2015,,"88,159     ","83,549     ","4,610     ",5.2     
CN3710300000000,37,103,"Jones County, NC",2015,,"4,548     ","4,286     ",262     ,5.8     
CN3710500000000,37,105,"Lee County, NC",2015,,"26,090     ","24,208     ","1,882     ",7.2     
CN3710700000000,37,107,"Lenoir County, NC",2015,,"27,741     ","25,980     ","1,761     ",6.3     
CN3710900000000,37,109,"Lincoln County, NC",2015,,"40,614     ","38,408     ","2,206     ",5.4     
CN3711100000000,37,111,"McDowell County, NC",2015,,"21,260     ","20,091     ","1,169     ",5.5     
CN3711300000000,37,113,"Macon County, NC",2015,,"15,119     ","14,187     ",932     ,6.2     
CN3711500000000,37,115,"Madison County, NC",2015,,"9,470     ","8,930     ",540     ,5.7     
CN3711700000000,37,117,"Martin County, NC",2015,,"9,717     ","8,971     ",746     ,7.7     
CN3711900000000,37,119,"Mecklenburg County, NC",2015,,"565,288     ","534,989     ","30,299     ",5.4     
CN3712100000000,37,121,"Mitchell County, NC",2015,,"6,311     ","5,879     ",432     ,6.8     
CN3712300000000,37,123,"Montgomery County, NC",2015,,"11,625     ","10,963     ",662     ,5.7     
CN3712500000000,37,125,"Moore County, NC",2015,,"38,289     ","36,069     ","2,220     ",5.8     
CN3712700000000,37,127,"Nash County, NC",2015,,"43,865     ","40,670     ","3,195     ",7.3     
CN3712900000000,37,129,"New Hanover County, NC",2015,,"113,388     ","107,314     ","6,074     ",5.4     
CN3713100000000,37,131,"Northampton County, NC",2015,,"7,866     ","7,273     ",593     ,7.5     
CN3713300000000,37,133,"Onslow County, NC",2015,,"63,749     ","59,993     ","3,756     ",5.9     
CN3713500000000,37,135,"Orange County, NC",2015,,"73,372     ","69,975     ","3,397     ",4.6     
CN3713700000000,37,137,"Pamlico County, NC",2015,,"5,335     ","5,017     ",318     ,6.0     
CN3713900000000,37,139,"Pasquotank County, NC",2015,,"17,450     ","16,185     ","1,265     ",7.2     
CN3714100000000,37,141,"Pender County, NC",2015,,"26,017     ","24,431     ","1,586     ",6.1     
CN3714300000000,37,143,"Perquimans County, NC",2015,,"5,156     ","4,788     ",368     ,7.1     
CN3714500000000,37,145,"Person County, NC",2015,,"17,884     ","16,670     ","1,214     ",6.8     
CN3714700000000,37,147,"Pitt County, NC",2015,,"87,688     ","82,376     ","5,312     ",6.1     
CN3714900000000,37,149,"Polk County, NC",2015,,"8,661     ","8,220     ",441     ,5.1     
CN3715100000000,37,151,"Randolph County, NC",2015,,"66,641     ","62,839     ","3,802     ",5.7     
CN3715300000000,37,153,"Richmond County, NC",2015,,"16,926     ","15,586     ","1,340     ",7.9     
CN3715500000000,37,155,"Robeson County, NC",2015,,"51,047     ","46,723     ","4,324     ",8.5     
CN3715700000000,37,157,"Rockingham County, NC",2015,,"41,121     ","38,400     ","2,721     ",6.6     
